"iso2c","country","year","Rep_GFDD.DI.01","Rep_GFDD.DI.02","Rep_GFDD.DI.03","Rep_GFDD.DI.04","Rep_GFDD.DI.05","Rep_GFDD.DI.06","Rep_GFDD.DI.07","Rep_GFDD.DI.08","Rep_GFDD.DI.11","Rep_GFDD.DI.12","Rep_GFDD.DI.13","Rep_GFDD.DI.14","Rep_GFDD.EI.08","Rep_GFDD.OI.02","Rep_GFDD.SI.02","Rep_GFDD.SI.03","Rep_GFDD.SI.04","Rep_GFDD.SI.05","Rep_GFDD.SI.07"
"JP","Japan",2002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"JP","Japan",2003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"JP","Japan",2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"JP","Japan",2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"JP","Japan",2006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"JP","Japan",2007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"JP","Japan",2008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"JP","Japan",2009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"JP","Japan",2010,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
"JP","Japan",2011,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0
"KR","Korea, Rep.",1998,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"KR","Korea, Rep.",1999,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"KR","Korea, Rep.",2000,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
"KR","Korea, Rep.",2001,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
"KR","Korea, Rep.",2002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"KR","Korea, Rep.",2003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"KR","Korea, Rep.",2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"KR","Korea, Rep.",2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"KR","Korea, Rep.",2006,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"KR","Korea, Rep.",2007,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"KR","Korea, Rep.",2008,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"KR","Korea, Rep.",2009,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"KR","Korea, Rep.",2010,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"KR","Korea, Rep.",2011,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
"LU","Luxembourg",1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"LU","Luxembourg",1999,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
"LU","Luxembourg",2000,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
"LU","Luxembourg",2001,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
"LU","Luxembourg",2002,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
"LU","Luxembourg",2003,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0
"LU","Luxembourg",2004,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0
"LU","Luxembourg",2005,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0
"LU","Luxembourg",2006,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0
"LU","Luxembourg",2007,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0
"LU","Luxembourg",2008,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0
"LU","Luxembourg",2009,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
"LU","Luxembourg",2010,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"LU","Luxembourg",2011,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"NL","Netherlands",1998,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0
"NL","Netherlands",1999,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1
"NL","Netherlands",2000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NL","Netherlands",2001,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NL","Netherlands",2002,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NL","Netherlands",2003,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NL","Netherlands",2004,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NL","Netherlands",2005,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"NL","Netherlands",2006,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"NL","Netherlands",2007,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"NL","Netherlands",2008,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NL","Netherlands",2009,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NL","Netherlands",2010,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NL","Netherlands",2011,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"NO","Norway",1998,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"NO","Norway",1999,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"NO","Norway",2000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NO","Norway",2001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NO","Norway",2002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NO","Norway",2003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NO","Norway",2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NO","Norway",2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NO","Norway",2006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"NO","Norway",2007,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1
"NO","Norway",2008,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1
"NO","Norway",2009,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1
"NO","Norway",2010,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1
"NO","Norway",2011,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1
"NZ","New Zealand",1998,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0
"NZ","New Zealand",1999,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0
"NZ","New Zealand",2000,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0
"NZ","New Zealand",2001,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2002,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2003,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2004,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2005,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2006,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2007,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2008,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2009,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2010,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0
"NZ","New Zealand",2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"PL","Poland",1998,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"PL","Poland",1999,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"PL","Poland",2000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2001,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"PL","Poland",2002,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2003,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2004,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2005,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2006,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2007,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2008,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PL","Poland",2009,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
"PL","Poland",2010,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
"PL","Poland",2011,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
"PT","Portugal",1998,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0
"PT","Portugal",1999,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
"PT","Portugal",2000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2001,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2002,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2003,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2004,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2005,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2006,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"PT","Portugal",2007,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2008,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2009,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2010,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"PT","Portugal",2011,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"SE","Sweden",1998,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
"SE","Sweden",1999,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
"SE","Sweden",2000,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0
"SE","Sweden",2001,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
"SE","Sweden",2002,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"SE","Sweden",2003,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"SE","Sweden",2004,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"SE","Sweden",2005,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"SE","Sweden",2006,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"SE","Sweden",2007,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"SE","Sweden",2008,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"SE","Sweden",2009,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
"SE","Sweden",2010,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0
"SE","Sweden",2011,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
"SI","Slovenia",1998,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0
"SI","Slovenia",1999,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1
"SI","Slovenia",2000,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"SI","Slovenia",2001,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0
"SI","Slovenia",2002,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"SI","Slovenia",2003,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"SI","Slovenia",2004,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"SI","Slovenia",2005,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"SI","Slovenia",2006,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
"SI","Slovenia",2007,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"SI","Slovenia",2008,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SI","Slovenia",2009,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SI","Slovenia",2010,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SI","Slovenia",2011,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"SK","Slovak Republic",1998,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0
"SK","Slovak Republic",1999,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2000,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2001,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2002,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2003,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2004,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2005,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2006,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"SK","Slovak Republic",2007,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"SK","Slovak Republic",2008,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"SK","Slovak Republic",2009,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"SK","Slovak Republic",2010,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"SK","Slovak Republic",2011,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"US","United States",1998,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"US","United States",1999,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"US","United States",2000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
