"iso2c","country","year","Rep_GFDD.DI.01","Rep_GFDD.DI.02","Rep_GFDD.DI.03","Rep_GFDD.DI.04","Rep_GFDD.DI.05","Rep_GFDD.DI.06","Rep_GFDD.DI.07","Rep_GFDD.DI.08","Rep_GFDD.DI.11","Rep_GFDD.DI.12","Rep_GFDD.DI.13","Rep_GFDD.DI.14","Rep_GFDD.EI.08","Rep_GFDD.OI.02","Rep_GFDD.SI.02","Rep_GFDD.SI.03","Rep_GFDD.SI.04","Rep_GFDD.SI.05","Rep_GFDD.SI.07"
"CH","Switzerland",2004,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CH","Switzerland",2005,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CH","Switzerland",2006,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CH","Switzerland",2007,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CH","Switzerland",2008,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CH","Switzerland",2009,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CH","Switzerland",2010,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"CH","Switzerland",2011,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0
"TH","Thailand",1998,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"TH","Thailand",1999,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"TH","Thailand",2000,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"TH","Thailand",2001,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"TH","Thailand",2002,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TH","Thailand",2003,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TH","Thailand",2004,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TH","Thailand",2005,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TH","Thailand",2006,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TH","Thailand",2007,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TH","Thailand",2008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TH","Thailand",2009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TH","Thailand",2010,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"TH","Thailand",2011,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"TR","Turkey",1998,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1
"TR","Turkey",1999,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"TR","Turkey",2000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"TR","Turkey",2001,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"TR","Turkey",2002,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"TR","Turkey",2003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TR","Turkey",2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TR","Turkey",2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TR","Turkey",2006,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TR","Turkey",2007,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TR","Turkey",2008,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TR","Turkey",2009,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TR","Turkey",2010,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TR","Turkey",2011,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"AE","United Arab Emirates",1998,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
"AE","United Arab Emirates",1999,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
"AE","United Arab Emirates",2000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"AE","United Arab Emirates",2001,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"AE","United Arab Emirates",2002,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"AE","United Arab Emirates",2003,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"AE","United Arab Emirates",2004,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"AE","United Arab Emirates",2005,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
"AE","United Arab Emirates",2006,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
"AE","United Arab Emirates",2007,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
"AE","United Arab Emirates",2008,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
"AE","United Arab Emirates",2009,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"AE","United Arab Emirates",2010,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"AE","United Arab Emirates",2011,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
"GB","United Kingdom",1998,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1
"GB","United Kingdom",1999,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
"GB","United Kingdom",2000,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0
"GB","United Kingdom",2001,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
"GB","United Kingdom",2002,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
"GB","United Kingdom",2003,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
"GB","United Kingdom",2004,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
"GB","United Kingdom",2005,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
"GB","United Kingdom",2006,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1
"GB","United Kingdom",2007,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0
"GB","United Kingdom",2008,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1
"GB","United Kingdom",2009,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
"GB","United Kingdom",2010,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1
"GB","United Kingdom",2011,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1
"US","United States",1998,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"US","United States",1999,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"US","United States",2000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"US","United States",2011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
